DATE,CLIENT_ID,CLIENT_SIZE,INDUSTRY,STATE,PRODUCT,NUM_LICENSE,PRICE_PER_LICENSE,CSat
6/26/17,7737858,20-99,FINANCE,PA,A,7,992,6
6/26/17,8021361,20-99,REAL ESTATE,GA,A,6,950,7
6/26/17,8042330,0-19,RETAIL,FL,E,1,194,4
6/26/17,6774082,0-19,HEALTH CARE,NJ,D,1,792,6
6/26/17,8787091,0-19,FINANCE,NC,B,2,496,9
6/26/17,2183327,0-19,FINANCE,MN,A,3,996,5
6/26/17,4486894,100-499,FINANCE,IN,E,8,196.4,10
6/26/17,9670348,20-99,REAL ESTATE,CA,E,8,190,6
6/26/17,4643018,0-19,FINANCE,NY,C,1,595.2,4
6/26/17,4925791,0-19,IT,TX,A,3,980,2
6/26/17,2453175,100-499,REAL ESTATE,IN,C,18,570,9
6/26/17,3569224,0-19,FINANCE,IL,E,4,199.2,7
6/26/17,5463050,0-19,FINANCE,MI,A,3,996,9
6/26/17,8978526,20-99,IT,NC,A,5,920,6
6/26/17,7550396,20-99,IT,IL,D,6,752,5
6/26/17,3325609,100-499,REAL ESTATE,TX,A,7,960,7
6/26/17,1429895,100-499,HEALTH CARE,CA,D,5,744,5
6/26/17,4459069,100-499,FINANCE,VA,A,11,984,10
6/26/17,8217106,100-499,IT,MN,D,10,728,5
6/26/17,9324148,0-19,REAL ESTATE,IN,D,2,784,7
6/26/17,9870867,20-99,IT,CO,A,6,950,4
6/26/17,3854952,0-19,REAL ESTATE,MA,D,1,792,3
6/26/17,8471115,0-19,HEALTH CARE,CA,B,3,485,9
6/26/17,8878669,0-19,FINANCE,IN,E,4,198.4,
6/27/17,8833196,0-19,HEALTH CARE,MI,E,3,192,6
6/27/17,4385197,100-499,RETAIL,MI,C,12,546,8
6/27/17,3910578,0-19,IT,IN,A,4,980,6
6/27/17,1184249,20-99,REAL ESTATE,TX,A,5,950,8
6/27/17,6394026,20-99,REAL ESTATE,MA,A,8,930,6
6/27/17,4245750,0-19,HEALTH CARE,CA,A,4,1000,6
6/27/17,6760839,500+,HEALTH CARE,TX,A,16,860,6
6/27/17,3906789,0-19,IT,IN,C,2,582,2
6/27/17,2340554,0-19,FINANCE,IL,A,3,996,3
6/27/17,2068126,100-499,HEALTH CARE,GA,C,12,516,6
6/27/17,7893496,0-19,IT,NY,B,1,495,8
6/27/17,1761693,100-499,REAL ESTATE,GA,C,9,546,6
6/27/17,9862117,0-19,FINANCE,NY,D,3,795.2,7
6/27/17,1165365,0-19,HEALTH CARE,MA,E,2,198,6
6/27/17,7642657,100-499,RETAIL,NY,D,8,736,8
6/27/17,7940685,0-19,FINANCE,MA,C,1,597.6,6
6/27/17,3705620,0-19,RETAIL,NY,A,2,960,7
6/27/17,4781660,0-19,IT,NJ,D,4,776,2
6/27/17,2900852,0-19,IT,GA,A,3,960,2
6/27/17,9806075,0-19,RETAIL,MN,E,4,198,6
6/27/17,4460479,0-19,FINANCE,NJ,D,6,798.4,4
6/27/17,1000810,0-19,IT,TX,A,4,960,6
6/27/17,3112249,0-19,IT,FL,D,3,784,3
6/27/17,9209590,100-499,HEALTH CARE,CO,E,7,190,5
6/27/17,2188947,20-99,FINANCE,CA,E,5,198.4,7
6/28/17,6525895,20-99,HEALTH CARE,MN,A,9,970,
6/28/17,2727898,100-499,FINANCE,IL,B,7,497,10
6/28/17,3518181,0-19,IT,CA,A,3,980,2
6/28/17,6915280,0-19,IT,CA,B,3,495,3
6/28/17,6663380,0-19,IT,CO,C,4,582,5
6/28/17,5639332,20-99,IT,NC,D,3,768,6
6/28/17,3159059,20-99,IT,MN,C,14,570,8
6/28/17,9479166,0-19,IT,MI,D,4,776,
6/28/17,4343699,20-99,RETAIL,CA,B,3,490,7
6/28/17,7830475,100-499,IT,NJ,C,10,540,8
6/28/17,6553391,100-499,REAL ESTATE,VA,A,14,880,7
6/28/17,7402103,0-19,REAL ESTATE,NY,A,3,960,4
6/28/17,4007472,100-499,IT,MA,E,11,178,7
6/28/17,1484008,0-19,HEALTH CARE,MI,D,2,776,3
6/28/17,4896381,20-99,IT,VA,D,10,728,5
6/28/17,6341031,20-99,RETAIL,CO,A,4,970,6
6/28/17,7371019,0-19,IT,MN,E,4,200,6
6/28/17,8131719,20-99,FINANCE,CA,E,8,197.2,7
6/28/17,8109394,100-499,IT,CA,D,13,704,8
6/28/17,3797723,0-19,REAL ESTATE,IN,D,1,784,6
6/28/17,5131733,100-499,REAL ESTATE,NJ,D,5,768,
6/28/17,7095011,100-499,REAL ESTATE,IL,A,11,920,5
6/28/17,2641817,0-19,RETAIL,VA,D,1,800,5
6/28/17,7045296,0-19,FINANCE,GA,E,2,199.6,4
6/29/17,1960710,0-19,FINANCE,TX,E,4,198.4,5
6/29/17,4579443,0-19,IT,NY,B,4,485,5
6/29/17,2296470,100-499,IT,NJ,C,14,522,6
6/29/17,1146206,20-99,FINANCE,CO,A,7,992,9
6/29/17,3257977,20-99,RETAIL,NY,E,4,194,8
6/29/17,3602840,0-19,IT,NJ,D,4,792,2
6/29/17,4915511,0-19,REAL ESTATE,TX,A,3,970,4
6/29/17,8293803,0-19,IT,GA,A,2,970,3
6/29/17,8419956,0-19,HEALTH CARE,CA,C,8,582,3
6/29/17,5554574,0-19,RETAIL,NY,D,6,792,8
6/29/17,5562223,100-499,IT,MN,D,10,752,5
6/29/17,5018909,20-99,IT,PA,A,9,910,4
6/29/17,1373248,100-499,IT,NC,A,8,950,6
6/29/17,6283826,0-19,IT,CA,B,4,480,8
6/29/17,7094967,0-19,FINANCE,CO,E,4,198.4,9
6/29/17,1705746,100-499,REAL ESTATE,CA,D,14,696,7
6/29/17,4544473,0-19,RETAIL,NJ,C,4,594,8
6/29/17,1852954,500+,REAL ESTATE,CA,D,10,760,7
6/29/17,2608214,20-99,RETAIL,PA,A,3,990,4
6/29/17,7661501,100-499,IT,IN,C,22,534,
6/29/17,7098414,0-19,FINANCE,CA,C,6,600,3
6/29/17,2357244,0-19,RETAIL,CA,C,2,600,5
6/29/17,1168959,100-499,FINANCE,FL,A,11,990,10
6/29/17,7178199,0-19,RETAIL,CA,C,1,582,5
6/30/17,1041053,100-499,IT,CO,C,11,534,5
6/30/17,1336451,0-19,FINANCE,NY,E,2,200,4
6/30/17,1067131,500+,REAL ESTATE,NY,C,28,438,7
6/30/17,7834007,500+,REAL ESTATE,TX,E,20,178,9
6/30/17,3705620,0-19,RETAIL,NY,C,2,582,3
6/30/17,5229003,20-99,FINANCE,NY,A,6,986,6
6/30/17,3500900,0-19,FINANCE,TX,D,2,800,10
6/30/17,5510367,0-19,FINANCE,NY,A,2,994,7
6/30/17,6712863,0-19,FINANCE,NY,D,2,798.4,4
6/30/17,1069595,20-99,IT,VA,E,5,182,5
6/30/17,1190398,0-19,IT,IL,D,2,784,3
6/30/17,1707911,20-99,IT,MA,B,4,495,6
6/30/17,5455366,20-99,IT,GA,D,6,728,9
6/30/17,9620698,20-99,RETAIL,IL,A,7,920,6
6/30/17,2773992,20-99,RETAIL,MI,A,7,940,5
6/30/17,8697429,0-19,FINANCE,MN,D,1,793.6,9
6/30/17,7294608,100-499,IT,MI,B,7,475,5
6/30/17,4598766,0-19,RETAIL,NJ,C,1,576,5
6/30/17,3032243,20-99,IT,NY,D,6,752,8
6/30/17,6320200,500+,IT,MA,E,22,164,7
6/30/17,8387289,500+,IT,NJ,C,21,426,7
6/30/17,7104148,0-19,FINANCE,TX,A,4,996,7
6/30/17,8882174,100-499,FINANCE,IL,A,14,984,10
6/30/17,6291940,0-19,FINANCE,PA,D,6,800,4
6/30/17,2639435,100-499,IT,NJ,A,9,940,5
6/30/17,1374462,20-99,IT,NY,A,3,990,5
6/30/17,9709405,100-499,REAL ESTATE,CA,B,14,435,6
6/30/17,1084504,20-99,FINANCE,MI,A,6,984,7
6/30/17,6048808,100-499,IT,CO,A,5,930,6
7/1/17,9432844,20-99,HEALTH CARE,NJ,D,8,776,8
7/1/17,8452339,0-19,RETAIL,TX,B,1,485,2
7/1/17,6061135,0-19,IT,NY,B,1,480,4
7/1/17,6602143,100-499,IT,TX,D,9,760,6
7/1/17,1475837,100-499,FINANCE,IN,B,6,495,6
7/1/17,5084321,0-19,RETAIL,MA,A,1,960,8
7/1/17,1742797,0-19,REAL ESTATE,TX,D,3,792,
7/1/17,3764821,0-19,REAL ESTATE,NC,A,3,970,6
7/1/17,8016393,100-499,FINANCE,CA,A,11,988,
7/1/17,1035874,100-499,FINANCE,NY,D,8,792,10
7/1/17,8914504,100-499,RETAIL,MA,A,7,910,6
7/1/17,5533852,500+,RETAIL,CA,B,28,420,7
7/1/17,4531179,0-19,FINANCE,NC,D,4,798.4,
7/1/17,6092788,0-19,IT,NJ,C,4,588,7
7/1/17,5983702,500+,FINANCE,NY,C,14,588,10
7/2/17,1713004,20-99,IT,GA,A,9,940,8
7/2/17,8694235,20-99,RETAIL,VA,C,7,582,5
7/2/17,5581867,20-99,FINANCE,FL,A,5,992,9
7/2/17,9703209,20-99,RETAIL,GA,C,5,558,4
7/2/17,6369858,0-19,IT,NJ,A,2,970,
7/2/17,7809296,0-19,FINANCE,CA,D,1,800,8
7/3/17,2170968,0-19,RETAIL,IN,A,2,960,2
7/3/17,1555940,100-499,RETAIL,MA,C,13,534,5
7/3/17,4921138,0-19,HEALTH CARE,GA,D,6,800,2
7/3/17,9463782,500+,FINANCE,NC,E,26,194.4,8
7/3/17,8323881,0-19,REAL ESTATE,NY,D,1,768,7
7/3/17,9897854,0-19,HEALTH CARE,CA,A,4,980,6
7/3/17,2190973,20-99,RETAIL,NJ,E,4,194,6
7/3/17,5135124,100-499,IT,NJ,E,12,186,7
7/3/17,2248557,20-99,RETAIL,PA,E,3,194,6
7/3/17,9518435,0-19,IT,TX,C,4,582,4
7/3/17,5112273,0-19,HEALTH CARE,MA,A,1,990,4
7/3/17,5230313,0-19,RETAIL,CA,E,3,196,5
7/3/17,1045768,0-19,RETAIL,MN,A,2,1000,4
7/5/17,1334682,0-19,FINANCE,VA,E,3,199.6,8
7/5/17,4176223,0-19,HEALTH CARE,CA,A,2,990,8
7/5/17,3253224,20-99,RETAIL,FL,B,5,480,6
7/5/17,6367099,20-99,FINANCE,NC,B,5,497,9
7/5/17,7097674,20-99,HEALTH CARE,CA,D,5,736,7
7/5/17,5187278,20-99,IT,NY,E,6,192,5
7/5/17,6029336,0-19,RETAIL,NY,D,3,792,2
7/5/17,6805216,20-99,FINANCE,IL,A,4,994,10
7/5/17,3042650,100-499,FINANCE,PA,E,5,198.4,7
7/5/17,5927281,0-19,FINANCE,CA,A,3,996,9
7/5/17,2371012,20-99,FINANCE,CA,B,3,499,10
7/5/17,9105211,100-499,IT,TX,B,10,435,9
7/5/17,3232168,0-19,IT,GA,B,3,490,4
7/5/17,6053367,0-19,IT,IN,C,4,588,3
7/5/17,9280267,20-99,IT,NY,A,8,930,4
7/5/17,8828028,0-19,IT,TX,D,1,800,8
7/5/17,1349637,0-19,IT,CA,D,1,784,3
7/5/17,4220431,0-19,FINANCE,VA,B,3,497,9
7/5/17,9694958,100-499,HEALTH CARE,CO,D,12,736,7
7/5/17,5426079,500+,IT,PA,B,28,355,7
7/5/17,9893014,0-19,HEALTH CARE,NY,E,1,198,
7/5/17,7818835,20-99,REAL ESTATE,IL,A,6,970,4
7/6/17,9827842,100-499,IT,MI,D,8,752,5
7/6/17,8137473,100-499,HEALTH CARE,NY,D,13,712,6
7/6/17,9212392,0-19,FINANCE,MI,E,1,198.4,8
7/6/17,3259828,20-99,IT,NJ,A,9,970,5
7/6/17,6538430,100-499,IT,VA,A,11,890,8
7/6/17,1237864,20-99,IT,TX,D,6,776,8
7/6/17,7771950,100-499,IT,NY,D,6,776,8
7/6/17,9304415,20-99,RETAIL,PA,D,6,744,5
7/6/17,1479788,20-99,RETAIL,MA,E,9,188,7
7/6/17,5148422,100-499,IT,CA,D,5,744,
7/6/17,4732228,100-499,IT,MN,E,7,188,8
7/6/17,9214897,0-19,IT,NY,D,3,776,7
7/6/17,6485227,0-19,RETAIL,NJ,B,3,500,4
7/6/17,1571030,0-19,HEALTH CARE,MI,B,3,500,4
7/6/17,8733856,100-499,IT,CA,D,13,752,5
7/6/17,3742492,0-19,FINANCE,IL,B,3,500,5
7/6/17,3975324,0-19,IT,NY,B,2,490,6
7/6/17,7517665,0-19,IT,VA,E,3,198,9
7/6/17,2009118,0-19,FINANCE,TX,D,3,793.6,9
7/6/17,2773992,20-99,RETAIL,MI,E,4,200,6
7/6/17,6306259,100-499,FINANCE,NY,D,16,790.4,10
7/6/17,3351571,20-99,IT,PA,A,9,920,
7/6/17,8222162,100-499,HEALTH CARE,MI,E,14,174,7
7/6/17,6757667,20-99,FINANCE,MD,A,4,994,8
7/6/17,7898039,20-99,IT,NY,C,6,552,5
7/6/17,2173967,0-19,FINANCE,TX,A,1,998,7
7/6/17,9234966,500+,IT,CA,A,11,910,7
7/6/17,3024724,20-99,HEALTH CARE,TX,D,6,752,9
7/6/17,3561090,0-19,FINANCE,NY,A,4,1000,6
7/6/17,6566735,0-19,HEALTH CARE,NC,A,2,960,7
7/6/17,7592326,20-99,FINANCE,IL,E,7,196.4,8
7/6/17,5085038,0-19,FINANCE,NY,B,4,496,8
7/6/17,5421247,0-19,HEALTH CARE,GA,A,4,1000,6
7/6/17,1645289,0-19,IT,NY,C,2,594,2
7/6/17,5811546,0-19,IT,GA,A,2,970,3
7/6/17,3554671,0-19,RETAIL,MD,C,1,594,6
7/6/17,3741992,0-19,IT,MA,C,3,594,8
7/6/17,3438555,0-19,IT,MN,D,3,792,3
7/6/17,9651883,100-499,FINANCE,NY,C,6,589.2,
7/6/17,2380477,20-99,RETAIL,CA,A,9,940,7
7/6/17,4374953,0-19,FINANCE,NY,A,3,994,8
7/7/17,8507398,0-19,RETAIL,CA,B,4,490,
7/7/17,2654678,0-19,HEALTH CARE,IL,A,3,960,2
7/7/17,6463101,20-99,IT,PA,C,9,576,8
7/7/17,3585479,0-19,IT,CA,B,2,490,5
7/7/17,5970375,0-19,IT,PA,E,1,194,5
7/7/17,4577069,0-19,IT,NJ,B,4,480,7
7/7/17,8727753,100-499,RETAIL,TX,D,7,744,
7/7/17,7583111,20-99,IT,CA,E,3,198,5
7/7/17,6809585,0-19,IT,CA,D,2,800,6
7/7/17,3436672,20-99,FINANCE,MD,B,4,498,10
7/7/17,4037831,100-499,IT,NJ,A,5,970,5
7/7/17,5410204,0-19,IT,IN,B,2,500,6
7/7/17,3291416,0-19,REAL ESTATE,GA,D,3,792,2
7/7/17,7835730,0-19,REAL ESTATE,NC,B,3,500,3
7/7/17,2950675,0-19,HEALTH CARE,TX,A,3,1000,7
7/7/17,1474020,0-19,HEALTH CARE,MA,A,3,1000,6
7/7/17,4647787,0-19,RETAIL,IN,A,3,970,5
7/7/17,8027193,0-19,FINANCE,PA,A,1,998,4
7/7/17,7276966,0-19,FINANCE,NJ,E,1,198.4,4
7/7/17,7296668,0-19,FINANCE,NY,B,3,500,10
7/7/17,2657030,20-99,FINANCE,MN,D,7,788.8,6
7/7/17,6564440,500+,FINANCE,NC,E,11,194.8,10
7/7/17,2829791,0-19,FINANCE,CA,D,1,793.6,9
7/7/17,2676674,500+,HEALTH CARE,NY,A,12,880,8
7/7/17,1390828,0-19,FINANCE,MA,A,2,994,9
7/7/17,7849366,20-99,FINANCE,CA,A,8,988,5
7/7/17,4116663,0-19,IT,MA,D,8,768,4
7/7/17,7243940,0-19,IT,IN,E,3,198,3
7/7/17,3286716,0-19,RETAIL,MA,A,1,980,6
7/7/17,2216235,0-19,FINANCE,IL,E,3,199.6,6
7/7/17,7476893,20-99,FINANCE,CO,C,12,590.4,10
7/7/17,1841304,0-19,FINANCE,TX,B,1,496,4
7/7/17,6564440,500+,FINANCE,NC,A,12,974,10
7/7/17,2919271,100-499,IT,NY,A,7,940,5
7/7/17,7153972,500+,HEALTH CARE,CA,A,12,920,7
7/7/17,9127877,0-19,IT,IL,C,1,582,6
7/7/17,8410724,20-99,HEALTH CARE,MD,D,5,744,5
7/7/17,5601883,100-499,IT,MA,D,11,720,8
7/7/17,9963850,0-19,IT,CA,D,4,784,6
7/8/17,1840739,20-99,IT,NC,C,9,546,4
7/8/17,3783208,100-499,IT,VA,A,10,950,5
7/8/17,2520455,100-499,IT,MI,A,12,890,6
7/8/17,8900010,100-499,FINANCE,CA,A,13,984,7
7/8/17,8981592,0-19,RETAIL,IL,D,1,792,6
7/8/17,2035375,20-99,IT,MI,A,3,1000,5
7/8/17,5604634,100-499,IT,CA,D,8,752,6
7/8/17,9984071,20-99,REAL ESTATE,MI,B,7,465,9
7/8/17,1961899,100-499,REAL ESTATE,NJ,A,8,910,7
7/8/17,5868527,0-19,IT,NY,A,2,990,3
7/8/17,2015666,0-19,IT,NY,D,2,792,3
7/8/17,1953281,0-19,RETAIL,PA,D,8,800,8
7/8/17,3779303,500+,IT,MA,A,13,870,7
7/8/17,3004629,100-499,FINANCE,GA,C,12,592.8,10
7/8/17,1137583,20-99,FINANCE,NY,D,7,785.6,7
7/8/17,8666506,500+,IT,MN,B,18,435,
7/8/17,5357251,20-99,IT,PA,A,6,970,6
7/9/17,7838358,20-99,HEALTH CARE,MN,D,9,728,6
7/9/17,5418277,20-99,HEALTH CARE,MI,D,4,792,6
7/9/17,7078064,20-99,RETAIL,IL,C,3,576,6
7/9/17,6914036,0-19,IT,NC,C,3,594,8
7/9/17,1891743,100-499,HEALTH CARE,MA,D,6,744,8
7/9/17,3583288,100-499,IT,TX,D,9,736,6
7/9/17,9562370,20-99,IT,NY,B,9,470,5
7/9/17,7560944,0-19,REAL ESTATE,IL,A,3,960,4
7/9/17,7097324,20-99,IT,CA,D,5,728,6
7/9/17,8957622,0-19,FINANCE,NJ,A,2,998,7
7/9/17,3958322,100-499,FINANCE,IN,D,28,790.4,10
7/10/17,7419381,0-19,IT,VA,E,3,200,3
7/10/17,8660959,20-99,FINANCE,CA,A,9,982,5
7/10/17,4010553,0-19,REAL ESTATE,GA,A,2,1000,7
7/10/17,2287785,0-19,IT,VA,A,3,1000,2
7/10/17,2869408,0-19,RETAIL,NY,E,2,200,8
7/10/17,7220335,20-99,IT,CA,E,8,184,8
7/10/17,6263819,20-99,RETAIL,IL,D,9,776,5
7/10/17,8530392,100-499,FINANCE,TX,D,12,777.6,8
7/10/17,1283593,100-499,HEALTH CARE,TX,D,16,736,9
7/10/17,3201326,20-99,RETAIL,VA,E,9,190,6
7/10/17,6036881,0-19,HEALTH CARE,IN,A,3,1000,6
7/10/17,5077243,0-19,FINANCE,GA,A,1,996,5
7/10/17,2779272,0-19,FINANCE,NY,E,4,199.6,7
7/10/17,4428540,0-19,FINANCE,MN,A,3,998,8
7/10/17,7727308,0-19,FINANCE,MA,A,1,994,6
7/10/17,9518435,0-19,IT,TX,E,2,196,9
7/10/17,2275007,20-99,REAL ESTATE,MA,A,9,950,7
7/10/17,4625744,0-19,IT,MA,B,4,485,7
7/10/17,9398481,0-19,HEALTH CARE,CA,A,1,980,3
7/10/17,6414958,500+,IT,CA,C,26,498,9
7/10/17,7610714,100-499,HEALTH CARE,NC,A,9,920,8
7/10/17,1442426,0-19,IT,CA,E,4,198,4
7/10/17,2329388,20-99,IT,CA,A,9,950,
7/10/17,4607010,500+,RETAIL,NY,D,14,752,7
7/11/17,8408292,100-499,FINANCE,TX,A,13,988,6
7/11/17,1711234,0-19,RETAIL,NJ,E,3,194,2
7/11/17,5936982,0-19,REAL ESTATE,FL,A,1,970,7
7/11/17,5587415,0-19,IT,IL,E,3,200,6
7/11/17,3813951,0-19,FINANCE,NJ,B,1,497,4
7/11/17,2103546,0-19,IT,NY,A,1,980,2
7/11/17,1600837,0-19,RETAIL,MA,E,3,200,7
7/11/17,1247198,0-19,IT,CA,D,2,776,8
7/11/17,9635847,20-99,FINANCE,FL,D,9,795.2,7
7/11/17,2222515,100-499,FINANCE,VA,D,8,790.4,9
7/11/17,9179308,20-99,RETAIL,NY,A,8,970,6
7/11/17,5412711,0-19,IT,NY,B,1,490,7
7/11/17,7120126,20-99,REAL ESTATE,NJ,A,6,950,6
7/11/17,2359076,100-499,HEALTH CARE,CA,D,5,736,7
7/11/17,3759289,100-499,REAL ESTATE,MA,E,7,188,8
7/11/17,6382687,0-19,REAL ESTATE,CA,B,1,490,4
7/11/17,3227438,0-19,IT,CA,C,6,588,5
7/11/17,8694220,100-499,RETAIL,CA,C,13,552,6
7/11/17,7579629,20-99,HEALTH CARE,IL,D,8,744,
7/11/17,2995336,20-99,REAL ESTATE,TX,A,5,970,5
7/11/17,6830683,0-19,IT,NJ,D,4,792,4
7/11/17,4038026,20-99,REAL ESTATE,PA,C,7,570,7
7/11/17,8021361,20-99,REAL ESTATE,GA,B,5,480,7
7/12/17,6306716,500+,IT,IL,E,15,182,8
7/12/17,2213882,20-99,HEALTH CARE,MA,E,4,194,5
7/12/17,5643252,20-99,FINANCE,IN,E,4,198.4,7
7/12/17,3299460,0-19,IT,CA,A,1,990,2
7/12/17,7810471,100-499,RETAIL,TX,A,11,900,5
7/12/17,4097348,0-19,RETAIL,MA,C,1,600,8
7/12/17,6745941,0-19,IT,CA,A,1,1000,8
7/12/17,4460479,0-19,FINANCE,NJ,C,4,600,6
7/12/17,4954023,20-99,IT,TX,E,9,184,7
7/12/17,6567452,20-99,HEALTH CARE,FL,D,5,760,6
7/12/17,5895969,100-499,IT,MD,D,11,744,9
7/12/17,5837645,0-19,REAL ESTATE,VA,D,3,800,2
7/12/17,4794921,0-19,FINANCE,PA,D,2,796.8,8
7/12/17,2449556,20-99,REAL ESTATE,NY,B,9,470,4
7/12/17,9435030,20-99,RETAIL,IL,E,9,184,5
7/12/17,7044335,0-19,IT,FL,E,2,194,7
7/12/17,2249830,20-99,RETAIL,MI,C,5,558,
7/13/17,5615681,0-19,HEALTH CARE,TX,E,4,200,9
7/13/17,5943426,20-99,IT,IL,E,4,194,7
7/13/17,8567078,20-99,FINANCE,VA,A,8,994,7
7/13/17,9516651,500+,FINANCE,MD,A,29,970,10
7/13/17,6135204,0-19,RETAIL,NC,E,3,196,6
7/13/17,6546419,0-19,FINANCE,IL,A,4,992,8
7/13/17,6238832,100-499,FINANCE,GA,B,8,493,
7/13/17,5258400,0-19,IT,IN,D,4,792,8
7/13/17,7855148,0-19,FINANCE,MA,D,4,800,4
7/13/17,8431058,500+,IT,VA,A,20,840,7
7/13/17,7973738,0-19,RETAIL,PA,C,3,576,6
7/13/17,2588308,20-99,FINANCE,GA,C,14,595.2,10
7/13/17,7092400,20-99,IT,PA,C,5,558,5
7/13/17,6749630,100-499,RETAIL,FL,A,9,930,5
7/13/17,2433196,20-99,FINANCE,IL,C,6,591.6,8
7/13/17,5632694,100-499,IT,MI,C,6,558,7
7/14/17,3899102,100-499,IT,MI,D,8,744,6
7/14/17,6982445,0-19,FINANCE,IN,E,1,199.6,5
7/14/17,5324757,0-19,IT,TX,C,2,588,4
7/14/17,8563261,0-19,FINANCE,MD,E,1,199.6,
7/14/17,2577334,20-99,IT,PA,C,3,588,5
7/14/17,6158995,0-19,FINANCE,NJ,A,1,996,7
7/14/17,6162075,0-19,IT,TX,A,4,1000,7
7/14/17,3417210,0-19,IT,TX,E,2,194,5
7/14/17,1524670,20-99,RETAIL,TX,E,8,194,6
7/14/17,7390682,20-99,REAL ESTATE,NC,E,9,194,
7/14/17,6450134,100-499,RETAIL,TX,B,9,455,5
7/14/17,4399856,0-19,FINANCE,NY,D,2,796.8,9
7/14/17,8496015,0-19,HEALTH CARE,MA,A,3,960,8
7/14/17,3058739,0-19,RETAIL,CA,A,4,970,7
7/14/17,8921309,500+,HEALTH CARE,NY,C,11,522,7
7/14/17,1054636,0-19,FINANCE,NC,B,1,500,9
7/14/17,1881220,0-19,FINANCE,CA,C,3,600,5
7/14/17,9826597,0-19,IT,NY,E,1,198,7
7/14/17,4367049,0-19,RETAIL,MA,E,3,200,7
7/14/17,9326774,0-19,RETAIL,GA,A,2,990,2
7/14/17,6018740,0-19,FINANCE,PA,C,4,597.6,4
7/14/17,5860953,20-99,RETAIL,CA,C,8,576,4
7/14/17,2165081,100-499,HEALTH CARE,FL,A,7,970,5
7/14/17,5735360,20-99,IT,NY,A,8,940,5
7/14/17,1770518,0-19,HEALTH CARE,VA,A,4,990,8
7/15/17,3604851,100-499,IT,MA,B,8,460,6
7/15/17,5134432,0-19,FINANCE,IN,A,2,996,6
7/15/17,1086672,20-99,FINANCE,MI,A,6,990,5
7/15/17,7601777,100-499,FINANCE,MA,D,12,784,8
7/15/17,7456162,100-499,REAL ESTATE,NJ,B,10,445,5
7/15/17,2330602,20-99,FINANCE,NC,A,7,986,10
7/15/17,2709827,0-19,FINANCE,MA,B,2,499,8
7/15/17,4311558,500+,RETAIL,CA,A,26,830,7
7/15/17,8544023,20-99,IT,IN,A,5,940,5
7/15/17,3126282,100-499,IT,TX,A,7,970,7
7/15/17,8372011,0-19,FINANCE,TX,B,2,499,5
7/15/17,5631234,0-19,IT,GA,B,3,480,2
7/15/17,1861505,500+,HEALTH CARE,NY,D,21,664,8
7/15/17,9296090,0-19,FINANCE,GA,C,4,600,10
7/15/17,5674593,20-99,IT,TX,D,8,752,8
7/15/17,6286637,500+,IT,NC,D,16,760,7
7/15/17,8768980,0-19,REAL ESTATE,MN,D,4,800,8
7/15/17,6505802,100-499,IT,MD,A,6,970,6
7/15/17,8368013,100-499,IT,MI,D,14,760,5
7/15/17,6722196,0-19,IT,CA,C,4,594,6
7/15/17,4819770,20-99,REAL ESTATE,PA,D,8,728,8
7/16/17,2069274,100-499,FINANCE,CO,A,7,988,6
7/16/17,2253534,100-499,FINANCE,GA,A,14,982,8
7/16/17,9882031,20-99,RETAIL,NC,A,6,920,5
7/16/17,7634937,20-99,RETAIL,CA,A,8,950,4
7/16/17,6402261,100-499,IT,GA,D,11,736,7
7/16/17,8573895,0-19,FINANCE,MA,A,3,998,8
7/17/17,7390682,20-99,REAL ESTATE,NC,A,5,950,4
7/17/17,8181307,0-19,FINANCE,CA,A,3,994,9
7/17/17,2862177,0-19,IT,NJ,A,2,990,4
7/17/17,7550847,500+,IT,MA,B,25,380,6
7/17/17,4331870,100-499,FINANCE,MD,A,12,980,8
7/17/17,3232475,0-19,IT,MI,B,3,490,3
7/17/17,4847481,0-19,FINANCE,TX,C,2,600,8
7/17/17,9519009,0-19,FINANCE,CA,A,3,994,8
7/17/17,6633989,0-19,HEALTH CARE,CA,C,3,588,
7/17/17,9818689,0-19,IT,NC,D,1,784,5
7/17/17,4921138,0-19,HEALTH CARE,GA,C,8,582,
7/17/17,8466295,20-99,FINANCE,NC,C,8,595.2,8
7/17/17,1848888,0-19,IT,MA,B,3,495,2
7/17/17,8961651,0-19,REAL ESTATE,NY,A,2,980,6
7/17/17,2676674,500+,HEALTH CARE,NY,A,10,930,7
7/17/17,7744759,0-19,FINANCE,CA,B,4,499,3
7/17/17,4836144,0-19,IT,NY,D,4,792,7
7/17/17,6669198,0-19,IT,NY,B,1,480,6
7/17/17,8387803,20-99,IT,IN,D,6,728,5
7/17/17,5187278,20-99,IT,NY,D,5,760,8
7/17/17,7255867,20-99,HEALTH CARE,GA,E,8,192,9
7/17/17,3802957,0-19,HEALTH CARE,MD,E,4,194,7
7/17/17,1424302,20-99,IT,CA,E,9,190,4
7/17/17,7173347,20-99,IT,TX,E,8,192,6
7/17/17,6306716,500+,IT,IL,D,14,704,9
7/17/17,5825988,100-499,IT,CA,E,12,190,
7/18/17,7468008,100-499,REAL ESTATE,MA,E,5,182,6
7/18/17,1052692,0-19,REAL ESTATE,NY,A,3,960,3
7/18/17,9847436,0-19,HEALTH CARE,CA,E,4,192,2
7/18/17,4678394,100-499,FINANCE,IL,D,10,792,8
